country,street_name,gender,occupation_category
MD,Strada Pictor Mihai Grecu,male,"culture, science, arts"
MD,Strada Piotr Ceaikovski,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Preot Fiodor Potârcă,male,other
MD,Strada Primar Carol Schmidt,male,politics and government
MD,Strada Primar Gherman Pîntea,male,politics and government; other; politics and government; military
MD,Strada Profesor Ion Dumeniuc,male,"culture, science, arts"
MD,Strada Protoiereu Mihail Berezovschi,male,"culture, science, arts; religion"
MD,Strada Rediului,male,"other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Regina Maria,female,"culture, science, arts; other"
MD,Strada Robbie Williams,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Semion Timoșenko,male,military; politics and government
MD,Strada Serghei Bogza,male,other
MD,Strada Serghei Lazo,male,politics and government; politics and government; military
MD,Strada Serghei Lazov,male,other
MD,Strada Serghei Luchievici,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Serghei Lunchevici,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Serghei Rahmaninov,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Sergiu Coipan,male,other
MD,Strada Sergiu Rădăuțanu,male,"culture, science, arts"
MD,Strada Sf. Gheorghe,male,military; other; other
MD,Strada Sf. Petru,male,religion; other
MD,Strada Sfânta Elena,female,politics and government
MD,Strada Sfânta Maria,female,other
MD,Strada Sfânta Parascheva,female,religion
MD,Strada Sfânta Vineri,female,other
MD,Strada Sfântul Andrei,male,religion; religion; other
MD,Strada Sfântul Avraam,male,other; religion; other
MD,Strada Sfântul Constantin,male,politics and government; military; politics and government
MD,Strada Sfântul Dumitru,male,military; religion
MD,Strada Sfântul Gheorghe,male,military; other; other
MD,Strada Sfântul Ilie,male,other; religion
MD,Strada Sfântul Ion,male,religion
MD,Strada Sfântul Mihail,male,other
MD,Strada Sfântul Nicolae,male,religion
MD,Strada Sfântul Pavel,male,"culture, science, arts; religion; religion; religion; religion; culture, science, arts; other"
MD,Strada Sfântul Petru,male,religion; other
MD,Strada Sfântul Ștefan,male,religion
MD,Strada Sfântul Valentin,male,other
MD,Strada Sfântul Vasile,male,"religion; religion; culture, science, arts; culture, science, arts; religion; religion"
MD,Strada Sfînta Maria,female,other
MD,Strada Sfînta Marie,female,other
MD,Strada Sfînta Parascheva,female,religion
MD,Strada Sfînta Vineri,female,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfinții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfînții Martiri Brîncoveni,male,other
MD,Strada Sfîntul Andrei,male,religion; religion; other
MD,Strada Sfîntul Arhanghel Mihail,male,other
MD,Strada Sfîntul David,male,religion
MD,Strada Sfîntul Dumitru,male,military; religion
MD,Strada Sfintul Gheorghe,male,military; other; other
MD,Strada Sfîntul Gheorghe,male,military; other; other
MD,Strada Sfîntul Ioan Boterzătorul,male,religion
MD,Strada Sfîntul Nicolae,male,religion
MD,Strada Sfîntul Pavel,male,"culture, science, arts; religion; religion; religion; religion; culture, science, arts; other"
MD,Strada Sfîntul Petru,male,religion; other
MD,Strada Sfîntul Ștefan,male,religion
MD,Strada Sfîntul Vasile,male,"religion; religion; culture, science, arts; culture, science, arts; religion; religion"
MD,Strada Simeon Murafa,male,"culture, science, arts; culture, science, arts; politics and government; politics and government"
MD,Strada Simion Cibotaru,male,other
MD,Strada Spartacus,male,military; military
MD,Strada Spiridon Vangheli,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Starețul Gherman,male,other
MD,Strada Ștefan cel Mare,male,other
MD,Strada Ștefan cel Mare și Sfânt,male,other
MD,Strada Ştefan cel Mare și Sfînt,male,other
MD,Strada Ștefan cel Mare și Sfînt,male,other
MD,Strada Ștefan Ciobanu,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Ștefan Gratie,male,other
MD,Strada Ștefan Holban,male,military
MD,Strada Ștefan Luchian,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Ștefan Neaga,male,"culture, science, arts; culture, science, arts"
MD,Strada Ștefan Vodă,male,other
MD,Strada Ștefan-Vodă,male,other
MD,Strada Tadeuș Malinovschi,male,other
MD,Strada Tamara Ceban,female,"culture, science, arts; culture, science, arts; politics and government"
MD,Strada Tamara Ciobanu,female,"culture, science, arts; culture, science, arts; politics and government"
MD,Strada Teodor Aman,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Teodor Malai,male,other
MD,Strada Titu Maiorescu,male,"politics and government; culture, science, arts; culture, science, arts; other; culture, science, arts; politics and government"
MD,Strada Toader Bubuiog,male,other
MD,Strada Toma Alimoș,male,other
MD,Strada Toma Ciorbă,male,other
MD,Strada Traian,male,politics and government; politics and government; military
MD,Strada Tudor Pamfile,male,"culture, science, arts"
MD,Strada Tudor Vladimirescu,male,other
MD,Strada V. Micle,female,"culture, science, arts; culture, science, arts"
MD,Strada Vadim Precup,male,other
MD,Strada Valentin Guțu,male,other
MD,Strada Valentin Roșca,male,other
MD,Strada Valentin Zarzăr,male,politics and government
MD,Strada Valeri Cicalov,male,military; other; politics and government
MD,Strada Valeriu Cupcea,male,"culture, science, arts"
MD,Strada Valeriu Dumbravă,male,other
MD,Strada Vasile Alecsandri,male,"culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; politics and government"
MD,Strada Vasile Badiu,male,other
MD,Strada Vasile Cheltuială,male,other
MD,Strada Vasile Ciubotaru,male,politics and government
MD,Strada Vasile Coroban,male,"culture, science, arts; culture, science, arts"
MD,Strada Vasile Costin,male,other
MD,Strada Vasile Kovtun,male,other
MD,Strada Vasile Lupu,male,politics and government
MD,Strada Vasile Pogor,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Strada Vasile Proca,male,other
MD,Strada Vasile Stroiescu,male,politics and government; politics and government; politics and government; politics and government; other; other
MD,Strada Vasile Țepordei,male,other
MD,Strada Vasile Vărzaru,male,other
MD,Strada Vasili Dokuceaev,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Vasilie Harea,male,"culture, science, arts"
MD,Strada Veniamin Apostol,male,"culture, science, arts"
MD,Strada Veronica Micle,female,"culture, science, arts; culture, science, arts"
MD,Strada Victor Crăsescu,male,"other; culture, science, arts"
MD,Strada Vissarion Belinski,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Vlad Ioviță,male,"culture, science, arts; culture, science, arts"
MD,Strada Vlad Țepeș,male,politics and government
MD,Strada Vladimir Buzescu,male,other
MD,Strada Vladimir Komarov,male,military; other; military; other; other
MD,Strada Vladimir Korolenko,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Vladimir Maiacovschi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Vladimir Maiakovski,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Strada Vlaicu Pârcălab,male,other
MD,Strada Voluntar Filip Lupașcu,male,other
MD,Strada Voluntar Grigore Vîrtosu,male,other
MD,Strada Zamfir Arbore,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts"
MD,Stradela 1 Alexandru Donici,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela 1 George Coșbuc,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; other"
MD,Stradela 1 Igor Vieru,male,"culture, science, arts; culture, science, arts"
MD,Stradela 1 Ion Soltîs,male,other
MD,Stradela 1 Mihai Juravel,male,other
MD,Stradela 1 Mihail Lermontov,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; military; culture, science, arts; culture, science, arts"
MD,Stradela 1 Nichita Smochină,male,"culture, science, arts; culture, science, arts; politics and government; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela 1 Nicolae Testemițanu,male,politics and government; other
MD,Stradela 1 Olga Vrabie,female,"culture, science, arts"
MD,Stradela 1 Sfînții Martiri Brîncoveni,male,other
MD,Stradela 1 Vasile Lupu,male,politics and government
MD,Stradela 2 Vasile Lupu,male,politics and government
MD,Stradela 3 Vasile Lupu,male,politics and government
MD,Stradela 4 Vasile Lupu,male,politics and government
MD,Stradela Alecu Russo,male,"culture, science, arts; culture, science, arts"
MD,Stradela Alexandr Bernardazzi,male,"culture, science, arts"
MD,Stradela Alexandru cel Bun,male,politics and government
MD,Stradela Alexandru Donici,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Alexei Mateevici,male,"culture, science, arts; religion; culture, science, arts; military; culture, science, arts"
MD,Stradela Angela Păduraru,female,"culture, science, arts"
MD,Stradela Aron Pumnul,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Avicenna,male,"culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; religion; culture, science, arts"
MD,Stradela Bogdan Petriceicu Hașdeu,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Boris Glavan,male,military; politics and government; politics and government
MD,Stradela Burebista,male,politics and government
MD,Stradela Constantin Negruzzi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts"
MD,Stradela Constantin Vârnav,male,politics and government; other
MD,Stradela Cuza-Vodă,male,politics and government; military; politics and government; politics and government
MD,Stradela Decebal,male,politics and government
MD,Stradela Dimitrie Cantemir,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Dinu Lipatti,male,"culture, science, arts; culture, science, arts"
MD,Stradela Dumitru Matcovschi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Emanuil Iakir,male,other
MD,Stradela Emil Loteanu,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Eugen Doga,male,"culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Gheorghe Asachi,male,"culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Gheorghe Cucereanu,male,other
MD,Stradela Gherman Pîntea,male,politics and government; other; politics and government; military
MD,Stradela Ghica-Vodă,male,politics and government
MD,Stradela Ioan Botezătorul,male,religion
MD,Stradela Ion Creangă,male,"other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Ion Vatamanu,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts"
MD,Stradela Iuri Gagarin,male,"military; other; military; politics and government; culture, science, arts"
MD,Stradela Ivan Turghenev,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Liviu Damian,male,"culture, science, arts"
MD,Stradela Liviu Rebreanu,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Lucian Blaga,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Mihai Eminescu,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Mitropolit Gavriil Bănulescu-Bodoni,male,religion
MD,Stradela Nichita Smochină,male,"culture, science, arts; culture, science, arts; politics and government; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Nicolae Dimo,male,other
MD,Stradela Nicolae Milescu Spătarul,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; religion"
MD,Stradela Nicolae Testemițanu,male,politics and government; other
MD,Stradela Octavian Goga,male,"politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
MD,Stradela Petru Leșcenco,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; military"
MD,Stradela Petru Movilă,male,religion; religion
MD,Stradela Pictor Mihai Grecu,male,"culture, science, arts"
MD,Stradela Serghei Lazo,male,politics and government; politics and government; military
MD,Stradela Sfânta Vineri,female,other
MD,Stradela Sfântul Andrei,male,religion; religion; other
MD,Stradela Sfântul Dumitru,male,military; religion
MD,Stradela Sfîntul Gheorghe,male,military; other; other
MD,Stradela Ștefan cel Mare,male,other
MD,Stradela Ștefan cel Mare și Sfînt,male,other
MD,Stradela Ștefan Neaga,male,"culture, science, arts; culture, science, arts"
MD,Stradela Toma Alimoș,male,other
MD,Stradela Tudor Vladimirescu,male,other
MD,Stradela V. Cheltuiala,male,other
MD,Stradela Valentin Zarzăr,male,politics and government
MD,Stradela Vasile Alecsandri,male,"culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; politics and government"
MD,Stradela Vasile Kovtun,male,other
MD,Stradela Victor Crăsescu,male,"other; culture, science, arts"
MD,Stradela Vladimir Komarov,male,military; other; military; other; other
MD,Stradela Vladimir Maiakovski,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Adama Asnyka,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
PL,Adama Bochenka,male,"other; culture, science, arts"
PL,Adama Chmiela,male,"culture, science, arts"
PL,Adama Chmielowskiego,male,"religion; culture, science, arts"
PL,Adama Ciołkosza,male,military
PL,Adama Habeli,male,other
PL,Adama Krzyżanowskiego,male,"culture, science, arts"
PL,Adama Marczyńskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Adama Prażmowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Adama Próchnika,male,"military; politics and government; culture, science, arts"
PL,Adama Rysiewicza,male,politics and government; other
PL,Adama Staszczyka,male,"culture, science, arts; culture, science, arts; other"
PL,Adama Vetulaniego,male,"culture, science, arts"
PL,Adolfa Aleksandrowicza,male,"culture, science, arts; culture, science, arts; other"
PL,Adolfa Nowaczyńskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Adolfa Szyszki-Bohusza,male,"culture, science, arts; culture, science, arts"
PL,Adriana Baranieckiego,male,"other; politics and government; culture, science, arts"
PL,Alberta Schweitzera,male,"religion; culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; religion"
PL,Aleja Adama Mickiewicza,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts"
PL,Aleja Adolfa Dygasińskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleja Adolfa Hyły,male,"culture, science, arts"
PL,Aleja Artura Grottgera,male,"culture, science, arts"
PL,Aleja Edwarda Dembowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleja Elvisa Presleya,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; military; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleja generała Jana Skrzyneckiego,male,military
PL,Aleja generała Władysława Andersa,male,military; politics and government
PL,Aleja Ignacego Daszyńskiego,male,"politics and government; culture, science, arts; culture, science, arts; politics and government"
PL,Aleja Jana Pawła II,male,"religion; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; religion; religion"
PL,Aleja Jerzego Waszyngtona,male,"politics and government; military; other; culture, science, arts; culture, science, arts; other; politics and government; other; politics and government; culture, science, arts; politics and government; military"
PL,Aleja Juliusza Słowackiego,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleja Marszałka Ferdynanda Focha,male,military; military
PL,Aleja Mieczysława Małeckiego,male,"culture, science, arts"
PL,Aleja Pułkownika Władysława Beliny-Prażmowskiego,male,military; politics and government
PL,Aleja Wojciecha Młynarskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleja Zygmunta Krasińskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Alejka Druha Henryka Sroki,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleksandra Brücknera,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleksandra Fredry,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
PL,Aleksandra Gryglewskiego,male,"culture, science, arts"
PL,Aleksandra Kotsisa,male,"culture, science, arts"
PL,Aleksandra Krępy,male,other
PL,Aleksandra Lubomirskiego,male,other
PL,Aleksandra Orłowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleksandra Prystora,male,military; politics and government
PL,Aleksandra Szukiewicza,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Aleksandra Zelwerowicza,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Alfreda Dauna,male,"culture, science, arts"
PL,Alojzego Horaka,male,military
PL,Alojzego Kaczmarczyka,male,military
PL,Ambrożego Grabowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts"
PL,Andrieja Sacharowa,male,"culture, science, arts; politics and government; culture, science, arts"
PL,Andrzeja Badurskiego,male,other
PL,Andrzeja Frycza-Modrzewskiego,male,"culture, science, arts; religion; culture, science, arts; politics and government"
PL,Andrzeja i Józefa Załuskich,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; religion; politics and government"
PL,Andrzeja i Józefa Załuskich,male,"culture, science, arts; religion; politics and government"
PL,Andrzeja Kmicica,male,other
PL,Andrzeja Małkowskiego,male,other
PL,Andrzeja Michalika,male,other
PL,Andrzeja Mycielskiego,male,politics and government
PL,Andrzeja Potebni,male,politics and government
PL,Andrzeja Sokołowskiego,male,other
PL,Andrzeja Stopki,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Andrzeja Struga,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Andrzeja Waligórskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; other; military; culture, science, arts; culture, science, arts"
PL,Andrzeja Zauchy,male,"culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts"
PL,Anieli Krzywoń,female,military
PL,Anny Jagiellonki,female,politics and government; politics and government
PL,Anny Libera,female,"culture, science, arts; culture, science, arts"
PL,Anny Szwed-Śniadowskiej,female,other
PL,Antoniego Augustynka-Wichury,male,other
PL,Antoniego Dobrowolskiego,male,"culture, science, arts"
PL,Antoniego Fertnera,male,"culture, science, arts"
PL,Antoniego Hoborskiego,male,"culture, science, arts"
PL,Antoniego Józefa Madalińskiego,male,military
PL,Antoniego Kenara,male,"culture, science, arts"
PL,Antoniego Kępińskiego,male,"other; other; culture, science, arts"
PL,Antoniego Odyńca,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Antoniego Pajdaka,male,politics and government
PL,Antoniego Szyllinga,male,military
PL,Arcybiskupa Zygmunta Szczęsnego Felińskiego,male,religion; religion
PL,Artura Malawskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Augustyna Kordeckiego,male,religion
PL,Barbary Radziwiłłówny,female,other
PL,Bartłomieja Groickiego,male,other
PL,Bartłomieja Nowodworskiego,male,military
PL,Bartosza Głowackiego,male,other
PL,Beera Meiselsa,male,religion; politics and government
PL,Benedykta Cesarza,male,other
PL,Benedykta Dybowskiego,male,"culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Berka Joselewicza,male,military; other
PL,Bernarda Wapowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Biernata z Lublina,male,"culture, science, arts; culture, science, arts; culture, science, arts; other"
PL,Biskupa Albina Małysiaka,male,religion; religion
PL,Biskupa Filipa Padniewskiego,male,religion
PL,Biskupa Franciszka Hodura,male,"religion; culture, science, arts; other"
PL,Biskupa Jana Dantyszka,male,"culture, science, arts; politics and government; religion"
PL,Biskupa Jana Prandoty,male,religion
PL,Biskupa Józefa Gawliny,male,military; religion; religion; religion
PL,Biskupa Piotra Tomickiego,male,religion
PL,Błogosławionej Anieli Salawy,female,other
PL,Błogosławionej Franciszki Siedliskiej,female,religion; religion
PL,Bogdana Łyszkiewicza,male,"culture, science, arts"
PL,Bogdana Włosika,male,other
PL,Bohdana Arcta,male,"military; military; culture, science, arts; culture, science, arts"
PL,Bohdana Zaleskiego,male,"culture, science, arts"
PL,Bolesława Chrobrego,male,politics and government
PL,Bolesława Czerwieńskiego,male,"culture, science, arts"
PL,Bolesława Czuchajowskiego,male,politics and government
PL,Bolesława Komorowskiego,male,other
PL,Bolesława Kontryma,male,military
PL,Bolesława Krzywoustego,male,politics and government
PL,Bolesława Leśmiana,male,"culture, science, arts; culture, science, arts"
PL,Bolesława Limanowskiego,male,"culture, science, arts; culture, science, arts; politics and government"
PL,Bolesława Orlińskiego,male,other; military
PL,Bolesława Prusa,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Bolesława Śmiałego,male,military
PL,Bolesława Wallek-Walewskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Bolesława Wstydliwego,male,politics and government
PL,Braci Kiemliczów,male,other
PL,Braci Schindlerów,male,other
PL,Braci Schindlerów,male,other
PL,Bronisława Czecha,male,other; other; other; other; other
PL,Bronisława Malinowskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Bronisława Pierackiego,male,military; politics and government
PL,Bronisława Schönborna,male,"culture, science, arts"
PL,Bronisława Włodarczyka,male,other
PL,Brunona Schulza,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Christo Botewa,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts"
PL,Cypriana Godebskiego,male,"culture, science, arts"
PL,Cypriana Kamila Norwida,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Cyryla Ratajskiego,male,politics and government; other
PL,Czesława Boratyńskiego,male,"culture, science, arts"
PL,Czesława Janczarskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Czesława Miłosza,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Czesława Niemena,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Czesława Tańskiego,male,"other; culture, science, arts"
PL,Daniela Chodowieckiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; other"
PL,Dawida Altera Kurzmanna,male,religion
PL,Dezyderego Szymkiewicza,male,"culture, science, arts"
PL,Dobiesława Kurozwęckiego,male,other
PL,Doktora Jana Piltza,male,other
PL,Doktora Józefa Babińskiego,male,"other; culture, science, arts; other"
PL,Doktora Ludwika Zamenhofa,male,"culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Doktora Mieczysława Owcy-Orwicza,male,other
PL,Doktora Tadeusza Kudlińskiego,male,"culture, science, arts"
PL,Doktora Twardego,male,other; other
PL,Doktora Zygmunta Łuczyńskiego,male,other
PL,Dziedziniec Batorego,male,other
PL,Edmunda Biernackiego,male,other; other
PL,Edmunda Krzymuskiego,male,"politics and government; culture, science, arts; politics and government"
PL,Edmunda Neussera,male,"other; culture, science, arts"
PL,Edmunda Wasilewskiego,male,"culture, science, arts; culture, science, arts"
PL,Edwarda Bzymka-Strzałkowskiego,male,other
PL,Edwarda Heila,male,other
PL,Edwarda Szymańskiego,male,"culture, science, arts"
PL,Edwarda Warchałowskiego,male,"culture, science, arts; culture, science, arts"
PL,Edwarda Wittiga,male,"culture, science, arts"
PL,Elizy Orzeszkowej,female,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Elżbiety Drużbackiej,female,"culture, science, arts; culture, science, arts; culture, science, arts; religion"
PL,Elżbiety Łokietkówny,female,politics and government
PL,Emila Freege'go,male,other
PL,Emila Godlewskiego,male,"culture, science, arts; culture, science, arts"
PL,Emila Zegadłowicza,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Emiliana Czyrniańskiego,male,"culture, science, arts; culture, science, arts; politics and government"
PL,Emilii Plater,female,military
PL,Emilii Sczanieckiej,female,other
PL,Erazma i Stanisława Fabijańskich,male,"culture, science, arts; culture, science, arts; culture, science, arts"
PL,Erazma i Stanisława Fabijańskich,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
PL,Erazma Jerzmanowskiego,male,other
PL,Ernesta Cieślewskiego,male,other
PL,Ernesta Solvaya,male,"culture, science, arts; other; politics and government; other; other"
PL,Estakada Generała pilota Mateusza Iżyckiego,male,military
PL,Estakada Generała Tadeusza Rozwadowskiego,male,military; politics and government
PL,Estakada Jacka Kaczmarskiego,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
